,Caption,Comments,Likes,URL
44,"@leonkeer wall in Morlaix, France 🇫🇷(2020)
•
#leonkeer #urbanart #streetart #painting #streetartofficial #contemporaryart #morlaix #france",25.0,3135.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106380313_110371167282321_4681868646987848447_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=r1jaraxxSeMAX9Vh1ta&ccb=7-4&oh=9d0b166ac56c8423ec48f6894bbb1c43&oe=6089CFEC&_nc_sid=86f79a
45,"@case_maclaim wall in Ostend, Belgium 🇧🇪(2020)
•
#casemaclaim #urbanart #streetart #painting #streetartofficial #contemporaryart #ostend #belgium",16.0,3434.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/106303604_1156388484748201_7814691458310698777_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Csae-_-aJ_8AX8ZIY4V&ccb=7-4&oh=47abd5862e892c24b1e9bbbd30dee404&oe=60887475&_nc_sid=30a2ef&ig_cache_key=MjM0NTM2ODcxNzMxOTI5MDc0NQ%3D%3D.2-ccb7-4
46,"#ROA wall in Gent, Belgium 🇧🇪(2020)
•
#roa #urbanart #streetart #painting #streetartofficial #contemporaryart #ghent #belgium",18.0,2362.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/104292573_261889851729489_3209482499760130669_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0SAMTAbPmqEAX8cj5Wk&ccb=7-4&oh=0a8746f130af6fd7e2c76128ffc3bca4&oe=6089050C&_nc_sid=30a2ef&ig_cache_key=MjMzNTA0OTc2NjYyNTY4ODk4MQ%3D%3D.2-ccb7-4
47,"@davidfloresart wall in Las Vegas, Nevada, USA 🇺🇸(2019)
•
#davidfloresart #urbanart #streetart #painting #streetartofficial #contemporaryart #lasvegas #nevada",37.0,6825.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103848122_104920794545448_1007981175931468794_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mCOPYqgnwf8AX_CHhm7&ccb=7-4&oh=c6494e8f9820b11954e802ef32a5d9b7&oe=608943AA&_nc_sid=30a2ef&ig_cache_key=MjMzNTA0ODIxMzQxNjMyMDg4Ng%3D%3D.2-ccb7-4
48,"@vhils wall in Porto, Portugal 🇵🇹(2020)
•
#vhils #urbanart #streetart #painting #streetartofficial #contemporaryart #porto #portugal",18.0,2910.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/104346670_1560506557458571_371282534961897182_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lNTdzBPTrN8AX8liwwZ&ccb=7-4&oh=350d9a8fac6abbcfae96baf84dc0acb8&oe=60890219&_nc_sid=86f79a
49,"@janisdeman wall in Utrecht, Netherlands 🇳🇱(2020)
•
#janisdeman #urbanart #streetart #painting #streetartofficial #contemporaryart #utretch #netherlands",33.0,5609.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103763320_283560852828186_3467668038648735896_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PU7fPCnwGO8AX_tCgwJ&ccb=7-4&oh=9ed89fa0ffcf82ea1121faca2e183a4f&oe=608A0322&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5NjQ0NDY0NjczNjU2MA%3D%3D.2-ccb7-4
50,"@kaws wall in Brooklyn, New York City, USA 🇺🇸(2013)
•
#kaws #urbanart #streetart #painting #streetartofficial #contemporaryart #brooklyn #usa",7.0,2172.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103561924_264699598084722_8263481753938055830_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1zI1mHcS5iUAX8zDlVX&ccb=7-4&oh=17416e7441e31a94bced8a02f6dc593b&oe=60895B8A&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5NTEzNjc0NTI3MjU2Nw%3D%3D.2-ccb7-4
51,"@levalet.art wall in Paris, France 🇫🇷(2020)
•
#levaletart #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",23.0,5958.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/82517706_3114086185346854_7838913876011427265_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Fn4HxlXRUiYAX-IRYV8&ccb=7-4&oh=c26e457e5718f364c29cd7284415b379&oe=608BE251&_nc_sid=30a2ef&ig_cache_key=MjMzMjM5MzI5NzM1MDA2MTQ3OQ%3D%3D.2-ccb7-4
52,"@pboy_artist wall in Pantin, Paris, France 🇫🇷(2020)
•
#pboyartist #urbanart #streetart #painting #streetartofficial #contemporaryart #pantin #france",11.0,1860.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103042840_259466128623998_3006487872807133566_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=4DGA17nsfUgAX8DlmU0&ccb=7-4&oh=b2404ec62219be33af63432173354011&oe=6089FB1C&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NzM0OTQ4MTk2NzQyNQ%3D%3D.2-ccb7-4
53,"@eddiecolla wall in Marseille, France 🇫🇷(2020)
•
#eddiecolla #urbanart #streetart #painting #streetartofficial #contemporaryart #marseille #france",12.0,2233.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/103559950_280811603287254_7927821113058207995_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=sJk1xFodcbcAX9NbFbS&ccb=7-4&oh=d7ff3ca207db9c7c9a4e8b533c055fa7&oe=608B3FF6&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NjI5Mzk0MzQxMzI2NA%3D%3D.2-ccb7-4
54,"@a_r_d_i_f wall in Paris, France 🇫🇷(2020)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",19.0,5220.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/102727342_137225667945468_800523210336010833_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=AiBbMVDu5FsAX8fmTHn&ccb=7-4&oh=41489ad6e7ce447d2dc96a705cc1dc60&oe=608B89AB&_nc_sid=30a2ef&ig_cache_key=MjMyODE0NDk4MTUzNzEzNTg5Mw%3D%3D.2-ccb7-4
55,"@gerada_art floor in Corona Park, Queens, New York City, USA 🇺🇸(2020)
•
#geradart #urbanart #streetart #painting #streetartofficial #contemporaryart #coronapark #nyc",7.0,2193.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/101844755_2712944512271784_1112137424489829662_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=rzallmB2uK8AX_saIbH&ccb=7-4&oh=468c8e8bbb618becb6a09edb9de4886b&oe=6088F50C&_nc_sid=30a2ef&ig_cache_key=MjMyNDE1MTU0OTcwMDc4NDQxOQ%3D%3D.2-ccb7-4
56,"@herakut wall in Berlin, Germany 🇩🇪(2020)
•
#herakut #urbanart #streetart #painting #streetartofficial #contemporaryart #berlin #germany",14.0,3502.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/101812528_1070014683396186_4815410869247430810_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xTlaArIMvHEAX9ljguQ&ccb=7-4&oh=18153957058e057d4e4ab3e30fd34e13&oe=608BA15D&_nc_sid=30a2ef&ig_cache_key=MjMyNDE1MDUwNzQ2NjQ3MjI4MA%3D%3D.2-ccb7-4
57,"@stikstudio digital wall in London, United Kingdom 🇬🇧(2020)
•
#stikstudio #urbanart #streetart #painting #streetartofficial #contemporaryart #london #uk",9.0,2287.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/102526074_254185605998857_422079576268509161_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yezbiY7fChIAX8tSz29&ccb=7-4&oh=d684ba8dfa319d494f129b53f6ffd28f&oe=608BFBF0&_nc_sid=30a2ef&ig_cache_key=MjMyNDE0OTM3MDMxNTE0NjIyMw%3D%3D.2-ccb7-4
58,"@balthazar_o_ & @ponywave digital wall in Paris, France 🇫🇷(2020)
•
#balthazaro #ponywave #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",78.0,4084.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e15/101841551_130947055276542_3936527827443833765_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=9YYBQWT7JFoAX-wePuz&ccb=7-4&oh=9e33e65894f9e9d1241da3b613504137&oe=606342BD&_nc_sid=86f79a
59,"@nevercrew wall in Novara, Italy 🇮🇹(2015)
•
#nevercrew #urbanart #streetart #painting #streetartofficial #contemporaryart #novara #italy",12.0,1568.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/98160175_2545426425709616_6056898726573909650_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=g6fCLj8HMTkAX8k2ljN&ccb=7-4&oh=120592ee4c873827383b14ee3f723ac7&oe=608B9697&_nc_sid=30a2ef&ig_cache_key=MjMxMjYwNTgwMDE5NTAzMDQwMw%3D%3D.2-ccb7-4
60,"@fintan_magee wall in Dubbo, Australia 🇦🇺(2020)
•
#fintanmagee #urbanart #streetart #painting #streetartofficial #contemporaryart #dubbo #australia",5.0,1417.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/98239560_302734094061352_6976127060106142180_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=F4-nJxRkxPIAX_WUwsd&ccb=7-4&oh=db99a8a0e2876fb7dc2bf3244f39a164&oe=608B85C9&_nc_sid=30a2ef&ig_cache_key=MjMxMjYwNDc3NzU4MTgzMDQ2MA%3D%3D.2-ccb7-4
61,"@kitt_bennett ground in Victoroa, Australia 🇦🇺(2020)
•
#kitbennett #urbanart #streetart #painting #streetartofficial #contemporaryart #melbourne #australia",25.0,2997.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/97036543_2758152701175811_1496979937947303689_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=IoBOQv3V23QAX9IaiIt&ccb=7-4&oh=c4548089ce23a7ce2b23fb98b0788802&oe=608AD5E3&_nc_sid=86f79a
62,"@a_r_d_i_f wall in Paris, France 🇫🇷(2020)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",25.0,4173.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96843862_148163786749933_3214710511675336042_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=AcFAAVB0m38AX_-s-l9&ccb=7-4&oh=a56b667354e69c645ad4b6e73f4cf07d&oe=60899D82&_nc_sid=30a2ef&ig_cache_key=MjMwOTc2MDUzNTI2NDA2NTAwMA%3D%3D.2-ccb7-4
63,"@bikismo wall in El Carey, Puerto Rico 🇵🇷(2020)
•
#bikismo #urbanart #streetart #painting #streetartofficial #contemporaryart #elcarey #puertorico",12.0,2490.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96836066_249041839768666_8202564979354798020_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OrxR3MAjXFwAX_qvhb0&ccb=7-4&oh=11b334e1db04bd56fc94af806f1c8ea4&oe=608B68EC&_nc_sid=30a2ef&ig_cache_key=MjMwOTc1OTQzMDAzMTQwNDk1MQ%3D%3D.2-ccb7-4
64,"@punkmetender wall in Los Angeles, California, USA 🇺🇸(2019)
•
#punkmetender #urbanart #streetart #painting #streetartofficial #contemporaryart #losangeles #california",48.0,5707.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92405990_660813444698669_4055538871994230954_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2WMNpYwVBzUAX9_A0a4&ccb=7-4&oh=b246d9eba1f58966781ddbf8e54e0a60&oe=60887615&_nc_sid=30a2ef&ig_cache_key=MjMwNzQzNDg4NjU0OTU2MzM2Mw%3D%3D.2-ccb7-4
65,"@kobrastreetart wall in São Paulo, Brazil 🇧🇷(2020)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #saopaulo #brazil",18.0,2137.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/97521228_660269664529530_8060458496678893665_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=eC6r1z1KJeoAX-7cknW&ccb=7-4&oh=3d83aaa3d964bd1a253add6f62406008&oe=60894CEF&_nc_sid=30a2ef&ig_cache_key=MjMwNjg5MjYzNjI0MTM2NDMzOQ%3D%3D.2-ccb7-4
66,"#ROA wall in Dubai, United Arab Emirates 🇦🇪(2019)
•
#roa #urbanart #streetart #painting #streetartofficial #contemporaryart #dubai #uae",12.0,2267.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96140460_274231877044443_7032629733947603404_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=czfewisJPD0AX8IQ_On&ccb=7-4&oh=46a658a0333142415f460cc6dff38e14&oe=608AB123&_nc_sid=30a2ef&ig_cache_key=MjMwNjg4OTg5NTY1ODAyNjI4Mg%3D%3D.2-ccb7-4
67,"@felipepantone wall in Valencia, Spain 🇪🇸(2020)
•
#felipepantone #urbanart #streetart #painting #streetartofficial #contemporaryart #valencia #spain",17.0,2165.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/96362825_804954139911718_1783268643144641486_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eXBhiNd2OqAAX-y6bEN&ccb=7-4&oh=f07ec4982609a9466ab6f2c657f0752c&oe=608A9D5D&_nc_sid=86f79a
68,"@davidfloresart wall in Tulare, California, USA 🇺🇸(2020)
•
#davidfloresart #urbanart #streetart #painting #streetartofficial #contemporaryart #tulare #california",9.0,2498.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96288690_276487576956107_3326111140021960086_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=oJhVFNTEedEAX98zhZ8&ccb=7-4&oh=9b141c53f85a5d736102604c8572a8f0&oe=608C0A16&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzOTM2OTIxMzYxNjIzMw%3D%3D.2-ccb7-4
69,"@tristaneaton wall in New York City, New York, USA 🇺🇸(2020)
•
#tristaneaton #urbanart #streetart #painting #streetartofficial #contemporaryart #newyorkcity #newyork",24.0,3813.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95820873_141802920740743_8092722522437344245_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=sOyuyB0y5E4AX_5aJC2&ccb=7-4&oh=5ea4ca2a9ecfb4071fb9d7996149ce86&oe=608A4D93&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzNDIzODY0MDMxNTIwMg%3D%3D.2-ccb7-4
70,"@b0rdalo_ii installation in Portugal 🇵🇹(2020)
•
#bordaloii #urbanart #streetart #painting #streetartofficial #contemporaryart #portugal",58.0,3458.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/96150980_1684953761643540_1161377640757081019_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=iRv6aRY3hlcAX8ZRcz3&ccb=7-4&oh=03ad2d3b10d14c72188fd54bbb398b3c&oe=608A170A&_nc_sid=30a2ef&ig_cache_key=MjMwMzQzMzE5MDU5Mjg4MDk1NQ%3D%3D.2-ccb7-4
71,"@seth_globepainter wall in Shanghai, China 🇨🇳(2019)
•
#sethglobepainter #urbanart #streetart #painting #streetartofficial #contemporaryart #shanghai #china",23.0,4595.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95208857_1099098107131915_6711253992786233193_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9B7ByxGdUWsAX-fHi9j&ccb=7-4&oh=7c0d1126c903685b5533b1d1f2218020&oe=608C3C13&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxNzk0NDQzMzM5MzY3Nw%3D%3D.2-ccb7-4
72,"@pichiavo wall in Frankston, Australia 🇦🇺(2020)
•
#pichiavo #urbanart #streetart #painting #streetartofficial #contemporaryart #frankston #australia",13.0,2666.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95490333_132798791680673_2662219805688493657_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=pc2cx-PqbBQAX_7Oozf&ccb=7-4&oh=8ca8a5c25f8ceeb4ba85a45aa8d791c6&oe=608BDC2F&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxNDc5Nzg1ODA1ODQ3OQ%3D%3D.2-ccb7-4
73,"@stephane_ashpool basketball court in Paris, France 🇫🇷(2020)
•
#stephaneashpool #ingardragset  #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",40.0,4760.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/95011507_183008882815169_318787495650945933_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=66554HuLYEMAX_Zb-Yj&ccb=7-4&oh=99331a441c242caec4f7932dca67c9f4&oe=60891C52&_nc_sid=30a2ef&ig_cache_key=MjI5OTMxMzYyOTYyNzAyNzkwOQ%3D%3D.2-ccb7-4
74,"#MichaelElmgreen & @ingardragset installation in New York City, New York, USA 🇺🇸(2016)
•
#michaelelmgreen #ingardragset  #urbanart #streetart #painting #streetartofficial #contemporaryart #nyc #usa",14.0,1828.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/94269166_115274230153730_5359188886881633032_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AmULqVQ3IzoAX-zCk1D&ccb=7-4&oh=c26d5f58a19cd65b5b3fadeba75fd376&oe=60899B81&_nc_sid=86f79a
75,"@the_hula wall in Los Angeles, California, USA 🇺🇸(2020)
•
#thehula #urbanart #streetart #painting #streetartofficial #contemporaryart #losangeles #california",8.0,1881.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/94965791_366391060957225_5045607872083790268_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VOqKCvfYHv8AX8HS4GG&ccb=7-4&oh=051828ef8304a0d048d6159c50ff3100&oe=6088E561&_nc_sid=30a2ef&ig_cache_key=MjI5Mzg3NTU5NDg0NDQyNzUyOQ%3D%3D.2-ccb7-4
76,"@iamfake wall in Amsterdam, The Netherlands 🇳🇱(2020)
•
#iamfake #urbanart #streetart #painting #streetartofficial #contemporaryart #amsterdam #thenetherlands",42.0,6529.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/93925240_587047832165375_8138754681187884785_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9teKy12ARiIAX-QmFeX&ccb=7-4&oh=157eddec6e66c92b1a692a659c252889&oe=608B0846&_nc_sid=30a2ef&ig_cache_key=MjI5MjE0NTE4NjUwMzA2ODQyNg%3D%3D.2-ccb7-4
77,"@studiobenedetto & #BenoitDeseille installation in Lyon, France 🇫🇷(2009)
•
#studiobenedetto #urbanart #streetart #painting #streetartofficial #contemporaryart #lyon #france",17.0,3668.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/93861145_223858062220847_4697562780934407322_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vMqY5gCYHIIAX9v56E-&ccb=7-4&oh=da6dce18816d7953d290b6514eb35b25&oe=6088AEA8&_nc_sid=30a2ef&ig_cache_key=MjI5MDc5MzAyNDYwNjkwMTU4Ng%3D%3D.2-ccb7-4
78,"@invaderwashere wall in Paris, France 🇫🇷(2016)
•
#invaderwashere #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",23.0,2728.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/93469957_158558175629712_1714132532431701769_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eyLUFaZ4J4YAX_JcPfG&ccb=7-4&oh=432f51e2a4deea1d84ad077bffd21675&oe=608988DE&_nc_sid=30a2ef&ig_cache_key=MjI4Njk2NDAzMDIyNDQ4NzQ0Mg%3D%3D.2-ccb7-4
79,"@pobel.no wall in Bryne, Norway 🇳🇴(2020)
•
#pobel #urbanart #streetart #painting #streetartofficial #contemporaryart #bryne #norway",22.0,6658.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/93335075_643626733157340_2485128795789368542_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=M9d0oQnBuwwAX_f25lp&ccb=7-4&oh=da02c4bd0bcb3a8e71303365ac5858c1&oe=608C4E3D&_nc_sid=30a2ef&ig_cache_key=MjI4NTY5MTYyODUyMTk0MTk1Ng%3D%3D.2-ccb7-4
80,"@akacorleone wall in Lisbon, Portugal 🇵🇹(2020)
•
#akacorleone #urbanart #streetart #painting #streetartofficial #contemporaryart #lisbon #portugal",10.0,2624.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/92752055_228304614931983_7984302637742863503_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-ubSBoM-wi8AX9XCmds&ccb=7-4&oh=f3c301ea1fe8a86135874aaca5bfd9ef&oe=608B4A2B&_nc_sid=86f79a
81,"@danielarsham installation in Dallas, Texas, USA 🇺🇸(2020)
•
#danielarsham #urbanart #streetart #painting #streetartofficial #contemporaryart #dallas #texas",13.0,3679.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/92782374_230640138024987_3458231183630817902_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=BYfzpMVf914AX_oj1Ph&ccb=7-4&oh=90b6814e5bc8283e4fedb80ff8ba9651&oe=608A68B6&_nc_sid=86f79a
82,"@wrdsmth wall in Los Angeles, California, USA 🇺🇸(2020)
•
#sen2figueroa #urbanart #streetart #painting #streetartofficial #contemporaryart #newyork #nyc",27.0,2322.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92926915_155463342602336_585709622910720042_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=MyoigzUJZfkAX_uIxpM&ccb=7-4&oh=58b8da275a5d2bc6903236f5fd37a7e0&oe=608A42B3&_nc_sid=30a2ef&ig_cache_key=MjI4MzQ0MTU2NzU2NjA4MDQwNQ%3D%3D.2-ccb7-4
83,"@sen2figueroa wall in New York City, New York, USA 🇺🇸(2020)
•
#sen2figueroa #urbanart #streetart #painting #streetartofficial #contemporaryart #newyork #nyc",12.0,1577.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92355579_248367799650694_2972050096855541318_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tDPtru6wkcQAX98QMV7&ccb=7-4&oh=a6cc47aebf5472fe605b51a2170676f9&oe=608C3E15&_nc_sid=30a2ef&ig_cache_key=MjI4Mjk4MTIxNDQ3NDIzMjQ4OA%3D%3D.2-ccb7-4
84,"@kobrastreetart wall in São Paulo, Brasil 🇧🇷(2020)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #saopaulo #brasil",93.0,8060.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92204128_661837401297047_3865206030679353342_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=PS7_cztwkpUAX8YEyDK&ccb=7-4&oh=d2ebb2c9aa66ad9809edff5fc41942fd&oe=608A6855&_nc_sid=30a2ef&ig_cache_key=MjI4MjMwMzA0ODQwNjgwMjEzNw%3D%3D.2-ccb7-4
85,"@ronmuralist wall in Buenos Aires, Argentina 🇦🇷(2020)
•
#ronmuralist #urbanart #streetart #painting #streetartofficial #contemporaryart #buenosaires #argentina",24.0,4657.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92414062_517203175857369_777247435659717888_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=pWyiqnkJZG4AX92qXdg&ccb=7-4&oh=42e2789f341d1286a997a03fd97d41d2&oe=6089DE4B&_nc_sid=30a2ef&ig_cache_key=MjI4MjI5NzEwMTU3MTc4Njk2Ng%3D%3D.2-ccb7-4
86,"@adnate wall in Perth, Australia 🇦🇺(2020)
•
#adnate #urbanart #streetart #painting #streetartofficial #contemporaryart #perth #australia",13.0,2284.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/92352571_225721631823226_5631282553959588977_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tbQPAm-MCCAAX9NzlIL&ccb=7-4&oh=77577730288a06900f09169101f46b09&oe=60890FE2&_nc_sid=30a2ef&ig_cache_key=MjI4MjI5NTIzOTE3NDk4ODQ0Mw%3D%3D.2-ccb7-4
87,"@fintan_magee wall in Dubbo, Australia 🇦🇺(2019)
•
#fintanmagee #urbanart #streetart #painting #streetartofficial #contemporaryart #dubbo #australia",12.0,2701.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/91447595_250481579315504_7685945388825283681_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=el6tsiZYoJ4AX9Io7u8&ccb=7-4&oh=d8b48a91f65cc0b87a05799cdfe08099&oe=60899F38&_nc_sid=30a2ef&ig_cache_key=MjI3NzU5NjQ5NTE2NzM5MDc2MA%3D%3D.2-ccb7-4
88,"@case_maclaim wall in Frankfurt, Germany 🇩🇪(2019)
•
#casemaclaim #urbanart #streetart #painting #streetartofficial #contemporaryart #frankfurt #germany",14.0,2343.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/91372055_214373096502319_8824329503737559385_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=CPyqm2VM5HYAX-MC5Yy&ccb=7-4&oh=d5fbc1dc02afecce4dab1c94b3b23074&oe=6088FB08&_nc_sid=30a2ef&ig_cache_key=MjI3NjMwNjU1OTQwMjY5MzE1Mg%3D%3D.2-ccb7-4
